,quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,red_wine
5626,2,6.4,0.26,0.26,1.1,0.052000000000000005,22.0,176.0,0.9930399999999999,3.09,0.54,9.3,0
5627,3,5.9,0.25,0.27,1.5,0.028999999999999998,37.0,81.0,0.9892,3.2,0.46,12.2,0
5628,3,6.1,0.28,0.3,7.75,0.031,33.0,139.0,0.9929600000000001,3.22,0.46,11.0,0
5629,2,6.9,0.19,0.38,1.15,0.023,30.0,105.0,0.9904700000000001,3.11,0.38,11.4,0
5630,2,6.4,0.29,0.57,1.0,0.06,15.0,120.0,0.9924,3.06,0.41,9.5,0
5631,2,6.8,0.27,0.22,17.8,0.034,16.0,116.0,0.9989,3.07,0.53,9.2,0
5632,3,7.5,0.26,0.38,5.7,0.021,23.0,125.0,0.9933799999999999,3.13,0.62,11.1,0
5633,2,6.8,0.27,0.22,17.8,0.034,16.0,116.0,0.9989,3.07,0.53,9.2,0
5634,3,6.4,0.2,0.22,7.4,0.032,53.0,172.0,0.9940399999999999,3.24,0.58,11.0,0
5635,2,7.3,0.33,0.22,1.4,0.040999999999999995,40.0,177.0,0.99287,3.14,0.48,9.9,0
5636,2,7.3,0.34,0.22,1.4,0.044000000000000004,43.0,176.0,0.9928600000000001,3.14,0.46,9.9,0
5637,2,6.4,0.29,0.57,1.0,0.06,15.0,120.0,0.9924,3.06,0.41,9.5,0
5638,1,6.1,1.1,0.16,4.4,0.033,8.0,109.0,0.9905799999999999,3.35,0.47,12.4,0
5639,2,6.3,0.24,0.29,1.6,0.052000000000000005,48.0,185.0,0.9934,3.21,0.5,9.4,0
5640,2,6.2,0.24,0.22,7.9,0.053,45.0,149.0,0.99545,3.23,0.52,9.3,0
5641,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5642,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5643,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5644,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5645,4,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,0
5646,3,6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7,0
5647,3,6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7,0
5648,3,6.8,0.16,0.36,1.3,0.034,32.0,98.0,0.9905799999999999,3.02,0.58,11.3,0
5649,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5650,3,6.8,0.3,0.27,11.6,0.027999999999999997,22.0,97.0,0.9931399999999999,2.96,0.38,11.7,0
5651,2,6.2,0.24,0.22,7.9,0.053,45.0,149.0,0.99545,3.23,0.52,9.3,0
5652,4,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,0
5653,4,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,0
5654,3,6.8,0.3,0.27,11.6,0.027999999999999997,22.0,97.0,0.9931399999999999,2.96,0.38,11.7,0
5655,2,6.5,0.43,0.18,13.15,0.032,25.0,131.0,0.99565,3.23,0.51,10.7,0
5656,3,6.6,0.17,0.36,1.9,0.036000000000000004,38.0,110.0,0.99056,3.05,0.54,11.4,0
5657,3,6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7,0
5658,3,6.8,0.16,0.36,1.3,0.034,32.0,98.0,0.9905799999999999,3.02,0.58,11.3,0
5659,2,6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,0
5660,2,6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,0
5661,3,7.4,0.36,0.32,1.9,0.036000000000000004,27.0,119.0,0.9919600000000001,3.15,0.49,11.2,0
5662,2,6.1,0.17,0.21,1.9,0.09,44.0,130.0,0.99255,3.07,0.41,9.7,0
5663,2,5.5,0.28,0.21,1.6,0.032,23.0,85.0,0.9902700000000001,3.42,0.42,12.5,0
5664,5,6.6,0.5,0.26,11.3,0.028999999999999998,32.0,110.0,0.9930200000000001,3.27,0.78,12.9,0
5665,3,7.1,0.44,0.27,8.4,0.057,60.0,160.0,0.9925700000000001,3.16,0.36,11.8,0
5666,2,6.9,0.38,0.28,8.3,0.062,22.0,166.0,0.9950600000000001,3.16,0.72,10.6,0
5667,3,7.1,0.44,0.27,8.4,0.057,60.0,160.0,0.9925700000000001,3.16,0.36,11.8,0
5668,3,6.2,0.24,0.28,12.2,0.049,54.0,133.0,0.9952,3.19,0.37,10.7,0
5669,2,6.1,0.28,0.27,8.0,0.048,41.0,162.0,0.99498,3.21,0.51,9.9,0
5670,3,7.6,0.26,0.32,1.3,0.048,23.0,76.0,0.9903,2.96,0.46,12.0,0
5671,4,7.5,0.16,0.38,12.7,0.043,70.5,163.0,0.9970600000000001,3.15,0.82,10.4,0
5672,2,6.5,0.36,0.16,1.3,0.054000000000000006,11.0,107.0,0.99398,3.19,0.39,8.5,0
5673,1,6.6,0.35,0.19,10.5,0.06,15.0,82.0,0.9958799999999999,3.13,0.38,9.9,0
5674,3,5.7,0.25,0.26,12.5,0.049,52.5,120.0,0.9969100000000001,3.08,0.45,9.4,0
5675,2,7.4,0.37,0.26,9.6,0.05,33.0,134.0,0.99608,3.13,0.46,10.4,0
5676,3,5.7,0.25,0.21,1.5,0.044000000000000004,21.0,108.0,0.9914200000000001,3.3,0.59,11.0,0
5677,3,5.8,0.23,0.21,1.5,0.044000000000000004,21.0,110.0,0.9913799999999999,3.3,0.57,11.0,0
5678,3,5.4,0.265,0.28,7.8,0.052000000000000005,27.0,91.0,0.9943200000000001,3.19,0.38,10.4,0
5679,3,5.7,0.25,0.27,10.8,0.05,58.0,116.0,0.99592,3.1,0.5,9.8,0
5680,3,5.7,0.25,0.26,12.5,0.049,52.5,106.0,0.9969100000000001,3.08,0.45,9.4,0
5681,3,5.9,0.23,0.28,8.6,0.046,37.0,142.0,0.9943200000000001,3.23,0.53,10.6,0
5682,2,6.2,0.3,0.32,1.2,0.052000000000000005,32.0,185.0,0.99266,3.28,0.44,10.1,0
5683,5,6.5,0.33,0.24,14.5,0.048,20.0,96.0,0.99456,3.06,0.3,11.5,0
5684,3,7.4,0.26,0.29,3.7,0.048,14.0,73.0,0.9915,3.06,0.45,11.4,0
5685,3,7.0,0.2,0.4,1.1,0.057999999999999996,30.0,93.0,0.9932200000000001,3.03,0.38,9.2,0
5686,3,6.5,0.21,0.42,1.1,0.059000000000000004,33.0,101.0,0.9927,3.12,0.38,9.7,0
5687,3,7.3,0.25,0.27,3.8,0.047,16.0,79.0,0.9917299999999999,3.07,0.46,11.3,0
5688,3,6.8,0.27,0.24,4.6,0.098,36.0,127.0,0.9941200000000001,3.15,0.49,9.6,0
5689,3,6.7,0.24,0.3,10.2,0.07,44.0,179.0,0.99666,2.86,0.46,8.9,0
5690,3,6.4,0.14,0.28,7.9,0.057,21.0,82.0,0.99425,3.26,0.36,10.0,0
5691,3,6.4,0.5,0.2,2.4,0.059000000000000004,19.0,112.0,0.9931399999999999,3.18,0.4,9.2,0
5692,3,6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0,0
5693,4,6.4,0.25,0.28,4.9,0.03,29.0,98.0,0.99024,3.09,0.58,12.8,0
5694,3,6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0,0
5695,2,8.0,0.25,0.35,1.1,0.054000000000000006,13.0,136.0,0.99366,3.08,0.55,9.5,0
5696,3,6.4,0.14,0.28,7.9,0.057,21.0,82.0,0.99425,3.26,0.36,10.0,0
5697,2,6.6,0.21,0.34,5.6,0.046,30.0,140.0,0.9929899999999999,3.22,0.38,11.0,0
5698,3,6.4,0.5,0.2,2.4,0.059000000000000004,19.0,112.0,0.9931399999999999,3.18,0.4,9.2,0
5699,3,6.3,0.29,0.23,14.2,0.037000000000000005,24.0,99.0,0.9952799999999999,3.08,0.38,10.6,0
5700,2,6.9,0.37,0.23,9.5,0.057,54.0,166.0,0.9956799999999999,3.23,0.42,10.0,0
5701,2,6.9,0.37,0.23,9.5,0.057,54.0,166.0,0.9956799999999999,3.23,0.42,10.0,0
5702,4,5.7,0.31,0.28,4.1,0.03,22.0,86.0,0.9906200000000001,3.31,0.38,11.7,0
5703,4,6.9,0.45,0.27,4.7,0.035,17.0,80.0,0.9905799999999999,3.12,0.36,12.5,0
5704,4,6.9,0.3,0.45,1.4,0.039,36.0,122.0,0.99059,3.07,0.47,11.1,0
5705,2,5.3,0.23,0.56,0.9,0.040999999999999995,46.0,141.0,0.99119,3.16,0.62,9.7,0
5706,3,6.8,0.3,0.26,20.3,0.037000000000000005,45.0,150.0,0.9972700000000001,3.04,0.38,12.3,0
5707,3,6.7,0.28,0.42,3.5,0.035,43.0,105.0,0.99021,3.18,0.38,12.2,0
5708,3,5.0,0.255,0.22,2.7,0.043,46.0,153.0,0.9923799999999999,3.75,0.76,11.3,0
5709,2,7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,0
5710,3,5.5,0.21,0.25,1.2,0.04,18.0,75.0,0.99006,3.31,0.56,11.3,0
5711,3,6.0,0.2,0.25,2.0,0.040999999999999995,30.0,95.0,0.9907799999999999,3.27,0.56,11.1,0
5712,3,6.1,0.17,0.29,1.1,0.040999999999999995,32.0,92.0,0.99036,3.26,0.57,11.2,0
5713,3,7.5,0.21,0.29,1.5,0.046,35.0,107.0,0.9912299999999999,3.15,0.45,11.3,0
5714,3,7.3,0.26,0.32,1.2,0.040999999999999995,29.0,94.0,0.9897799999999999,3.07,0.45,12.0,0
5715,3,6.2,0.35,0.2,18.1,0.069,33.0,158.0,0.99908,3.15,0.5,8.8,0
5716,3,6.2,0.35,0.2,18.1,0.069,33.0,158.0,0.99908,3.15,0.5,8.8,0
5717,5,6.5,0.43,0.31,3.6,0.046,19.0,143.0,0.9902200000000001,3.15,0.34,12.0,0
5718,4,6.5,0.4,0.31,3.5,0.046,22.0,147.0,0.99024,3.15,0.31,12.0,0
5719,2,7.4,0.28,0.5,12.1,0.049,48.0,122.0,0.9973,3.01,0.44,9.0,0
5720,3,6.3,0.23,0.22,17.45,0.054000000000000006,42.0,151.0,0.9985299999999999,3.12,0.6,9.3,0
5721,3,6.2,0.34,0.25,12.1,0.059000000000000004,33.0,171.0,0.99769,3.14,0.56,8.7,0
5722,3,6.6,0.44,0.32,3.0,0.095,13.0,75.0,0.98954,3.1,0.63,12.8,0
5723,4,6.0,0.13,0.36,1.6,0.052000000000000005,23.0,72.0,0.98974,3.1,0.5,11.5,0
5724,2,6.3,0.17,0.23,5.7,0.048,44.0,147.0,0.99382,3.08,0.54,10.0,0
5725,2,6.3,0.18,0.22,5.6,0.047,45.0,147.0,0.9938299999999999,3.09,0.54,10.0,0
5726,2,6.7,0.31,0.34,6.8,0.059000000000000004,51.0,215.0,0.9953799999999999,3.33,0.56,10.3,0
5727,2,6.6,0.33,0.32,15.6,0.054000000000000006,62.0,227.0,0.99734,3.25,0.56,10.4,0
5728,4,6.3,0.34,0.31,6.0,0.02,18.0,68.0,0.9898100000000001,3.22,0.29,13.4,0
5729,3,6.8,0.29,0.32,1.8,0.032,18.0,130.0,0.99095,3.05,0.62,11.2,0
5730,2,7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,0
5731,2,7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,0
5732,3,5.7,0.25,0.27,11.5,0.04,24.0,120.0,0.99411,3.33,0.31,10.8,0
5733,3,6.8,0.27,0.28,7.8,0.038,26.0,89.0,0.9915,3.24,0.34,12.5,0
5734,2,5.9,0.26,0.24,2.4,0.046,27.0,132.0,0.99234,3.63,0.73,11.3,0
5735,3,5.9,0.65,0.23,5.0,0.035,20.0,128.0,0.99016,3.46,0.48,12.8,0
5736,2,7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,0
5737,3,6.6,0.23,0.32,1.5,0.040999999999999995,8.0,72.0,0.98949,3.22,0.39,12.7,0
5738,4,6.8,0.18,0.35,5.4,0.054000000000000006,53.0,143.0,0.99287,3.1,0.54,11.0,0
5739,3,6.8,0.28,0.29,11.9,0.052000000000000005,51.0,149.0,0.99544,3.02,0.58,10.4,0
5740,3,6.8,0.28,0.29,11.9,0.052000000000000005,51.0,149.0,0.99544,3.02,0.58,10.4,0
5741,3,5.9,0.27,0.27,9.0,0.051,43.0,136.0,0.9941,3.25,0.53,10.7,0
5742,3,6.1,0.25,0.28,10.0,0.055,56.0,131.0,0.9940000000000001,3.22,0.35,10.9,0
5743,3,6.8,0.28,0.29,11.9,0.052000000000000005,51.0,149.0,0.99544,3.02,0.58,10.4,0
5744,3,6.8,0.26,0.29,11.9,0.052000000000000005,54.0,160.0,0.99546,3.03,0.58,10.4,0
5745,4,7.1,0.13,0.29,15.5,0.064,56.0,115.5,0.9973700000000001,3.16,0.41,9.7,0
5746,4,6.8,0.18,0.35,5.4,0.054000000000000006,53.0,143.0,0.99287,3.1,0.54,11.0,0
5747,3,6.2,0.2,0.25,15.0,0.055,8.0,120.0,0.9976700000000001,3.19,0.53,9.6,0
5748,4,5.8,0.24,0.28,1.4,0.038,40.0,76.0,0.98711,3.1,0.29,13.9,0
5749,2,7.6,0.48,0.31,9.4,0.046,6.0,194.0,0.9971399999999999,3.07,0.61,9.4,0
5750,3,7.4,0.26,0.32,3.7,0.032,29.0,193.0,0.99134,3.1,0.67,12.5,0
5751,3,6.2,0.2,0.25,15.0,0.055,8.0,120.0,0.9976700000000001,3.19,0.53,9.6,0
5752,2,6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9927,3.19,0.45,9.5,0
5753,2,6.2,0.32,0.5,6.5,0.048,61.0,186.0,0.9948,3.19,0.45,9.6,0
5754,2,6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9927,3.19,0.45,9.5,0
5755,2,6.3,0.34,0.52,6.3,0.047,63.0,186.0,0.9948100000000001,3.18,0.44,9.6,0
5756,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5757,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5758,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5759,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5760,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5761,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5762,2,7.2,0.26,0.38,1.5,0.061,12.0,120.0,0.99192,3.18,0.46,10.4,0
5763,2,7.0,0.31,0.35,1.6,0.063,13.0,119.0,0.9918399999999999,3.22,0.5,10.7,0
5764,4,6.6,0.22,0.35,1.4,0.05,23.0,83.0,0.99019,3.17,0.48,12.0,0
5765,4,5.8,0.23,0.31,3.5,0.044000000000000004,35.0,158.0,0.98998,3.19,0.37,12.1,0
5766,5,6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.9888600000000001,3.31,0.4,13.1,0
5767,3,6.0,0.19,0.26,1.4,0.039,30.0,104.0,0.98998,3.32,0.41,12.4,0
5768,4,6.7,0.21,0.34,1.5,0.035,45.0,123.0,0.98949,3.24,0.36,12.6,0
5769,4,7.4,0.16,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,8.7,0
5770,2,6.6,0.22,0.37,1.6,0.04,31.0,101.0,0.9900899999999999,3.15,0.66,12.0,0
5771,3,6.8,0.34,0.27,5.2,0.06,14.0,169.0,0.9925200000000001,3.27,0.57,11.6,0
5772,2,7.1,0.34,0.86,1.4,0.174,36.0,99.0,0.9928799999999999,2.92,0.5,9.3,0
5773,3,6.3,0.24,0.22,11.9,0.05,65.0,179.0,0.99659,3.06,0.58,9.3,0
5774,4,6.9,0.35,0.39,2.4,0.048,25.0,157.0,0.9913299999999999,3.2,0.54,11.1,0
5775,3,6.8,0.24,0.33,3.2,0.049,68.0,161.0,0.99324,3.1,0.69,10.2,0
5776,3,6.4,0.25,0.33,1.7,0.037000000000000005,35.0,113.0,0.99164,3.23,0.66,10.6,0
5777,4,5.8,0.19,0.33,4.2,0.038,49.0,133.0,0.9910700000000001,3.16,0.42,11.3,0
5778,2,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.69,9.4,0
5779,3,6.5,0.31,0.61,13.0,0.053,31.0,123.0,0.99708,3.09,0.5,9.3,0
5780,3,6.6,0.25,0.32,5.6,0.039,15.0,68.0,0.9916299999999999,2.96,0.52,11.1,0
5781,3,7.5,0.38,0.56,9.7,0.055,15.0,170.0,0.99605,3.13,0.65,9.9,0
5782,4,6.2,0.3,0.3,2.5,0.040999999999999995,29.0,82.0,0.99065,3.31,0.61,11.8,0
5783,4,6.4,0.33,0.28,4.0,0.04,24.0,81.0,0.9903,3.26,0.64,12.6,0
5784,2,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.69,9.4,0
5785,2,7.6,0.27,0.32,1.2,0.043,23.0,72.0,0.99236,3.06,0.68,10.5,0
5786,3,5.9,0.24,0.34,2.0,0.037000000000000005,40.0,108.0,0.9894799999999999,3.19,0.5,12.3,0
5787,3,5.3,0.33,0.3,1.2,0.048,25.0,119.0,0.99045,3.32,0.62,11.3,0
5788,2,6.4,0.21,0.21,5.1,0.09699999999999999,21.0,105.0,0.9939,3.07,0.46,9.6,0
5789,3,7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.98985,3.2,0.33,12.0,0
5790,2,7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.9913799999999999,3.09,0.45,11.2,0
5791,3,6.7,0.2,0.24,6.5,0.044000000000000004,28.0,100.0,0.9934799999999999,3.12,0.33,10.2,0
5792,3,8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,0
5793,3,6.7,0.2,0.24,6.5,0.044000000000000004,28.0,100.0,0.9934799999999999,3.12,0.33,10.2,0
5794,5,7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,0
5795,3,5.8,0.22,0.29,1.3,0.036000000000000004,25.0,68.0,0.98865,3.24,0.35,12.6,0
5796,2,6.3,0.3,0.48,7.4,0.053,34.0,149.0,0.99472,3.18,0.53,9.8,0
5797,2,7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.99792,2.94,0.45,9.1,0
5798,3,8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,0
5799,3,8.0,0.24,0.33,1.2,0.044000000000000004,28.0,101.0,0.99035,3.03,0.43,12.5,0
5800,3,6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.9908600000000001,3.05,0.34,11.7,0
5801,3,6.7,0.24,0.31,2.3,0.044000000000000004,37.0,113.0,0.99013,3.29,0.46,12.9,0
5802,2,6.2,0.3,0.32,1.3,0.054000000000000006,27.0,183.0,0.99266,3.3,0.43,10.1,0
5803,3,6.9,0.26,0.38,10.5,0.044000000000000004,33.0,139.0,0.9951700000000001,3.06,0.5,10.3,0
5804,3,6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.9908600000000001,3.05,0.34,11.7,0
5805,3,5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.99666,3.24,0.41,10.3,0
5806,4,6.1,0.25,0.3,1.2,0.036000000000000004,42.0,107.0,0.991,3.34,0.56,10.8,0
5807,3,5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.9906799999999999,3.25,0.51,11.2,0
5808,3,6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.9908399999999999,3.29,0.6,11.8,0
5809,3,6.0,0.17,0.21,6.0,0.05,26.0,134.0,0.9939,3.08,0.54,9.8,0
5810,3,7.1,0.38,0.42,11.8,0.040999999999999995,32.0,193.0,0.99624,3.04,0.49,10.0,0
5811,1,6.6,0.31,0.37,6.2,0.052000000000000005,13.0,164.0,0.9960200000000001,3.24,0.39,8.8,0
5812,1,6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.9926,3.14,0.52,10.1,0
5813,2,7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.99718,3.05,0.5,9.5,0
5814,2,7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.99718,3.05,0.5,9.5,0
5815,2,7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.99718,3.05,0.5,9.5,0
5816,1,6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,0
5817,3,8.0,0.33,0.32,4.6,0.040999999999999995,31.0,180.0,0.9918399999999999,2.92,0.74,12.2,0
5818,2,7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.99718,3.05,0.5,9.5,0
5819,3,6.0,0.19,0.29,1.2,0.046,29.0,92.0,0.9903299999999999,3.22,0.53,11.3,0
5820,3,6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.9924799999999999,3.26,0.29,12.1,0
5821,1,6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,0
5822,1,5.3,0.43,0.11,1.1,0.028999999999999998,6.0,51.0,0.9907600000000001,3.51,0.48,11.2,0
5823,4,5.4,0.22,0.35,6.5,0.028999999999999998,26.0,87.0,0.99092,3.29,0.44,12.5,0
5824,2,6.2,0.345,0.27,10.1,0.055999999999999994,38.0,187.0,0.9948600000000001,3.31,0.56,10.6,0
5825,4,5.6,0.255,0.57,10.7,0.055999999999999994,66.0,171.0,0.99464,3.25,0.61,10.4,0
5826,4,5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.99235,3.44,0.53,10.1,0
5827,3,6.2,0.29,0.23,12.4,0.048,33.0,201.0,0.9961200000000001,3.11,0.56,9.9,0
5828,3,6.3,0.26,0.25,5.2,0.046,11.0,133.0,0.9920200000000001,2.97,0.68,11.0,0
5829,3,6.0,0.22,0.23,5.0,0.045,10.0,122.0,0.99261,2.94,0.63,10.0,0
5830,3,7.5,0.35,0.37,2.5,0.066,29.0,89.0,0.98964,3.14,0.42,12.7,0
5831,3,6.6,0.39,0.28,9.2,0.036000000000000004,10.0,92.0,0.99206,3.07,0.35,12.1,0
5832,3,6.3,0.23,0.33,6.9,0.052000000000000005,23.0,118.0,0.9938,3.23,0.46,10.4,0
5833,3,6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.9920399999999999,3.24,0.47,10.4,0
5834,2,6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,0
5835,2,6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,0
5836,2,7.5,0.23,0.3,1.2,0.03,27.0,80.0,0.99192,3.05,0.68,10.5,0
5837,2,6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,0
5838,4,5.7,0.28,0.36,1.8,0.040999999999999995,38.0,90.0,0.9900200000000001,3.27,0.98,11.9,0
5839,3,6.5,0.26,0.24,10.8,0.042,47.0,130.0,0.996,3.08,0.4,10.1,0
5840,3,6.4,0.27,0.29,3.9,0.034,62.0,140.0,0.9923700000000001,3.1,0.59,11.1,0
5841,4,5.9,0.22,0.29,4.2,0.037000000000000005,69.0,144.0,0.9921399999999999,3.13,0.74,10.8,0
5842,3,6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.99041,3.16,0.47,11.8,0
5843,2,7.6,0.36,0.48,13.5,0.038,44.0,116.0,0.9982,3.04,0.48,9.2,0
5844,2,7.6,0.35,0.47,13.3,0.037000000000000005,42.0,116.0,0.9982200000000001,3.04,0.5,9.2,0
5845,3,5.7,0.18,0.26,2.2,0.023,21.0,95.0,0.9893,3.07,0.54,12.3,0
5846,3,6.6,0.36,0.47,1.4,0.145,26.0,124.0,0.99274,3.09,0.56,10.1,0
5847,3,5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.99105,3.25,0.45,11.4,0
5848,3,5.5,0.23,0.19,2.2,0.044000000000000004,39.0,161.0,0.9920899999999999,3.19,0.43,10.4,0
5849,3,6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.9967600000000001,3.2,0.35,9.8,0
5850,3,7.0,0.24,0.24,1.8,0.047,29.0,91.0,0.99251,3.3,0.43,9.9,0
5851,3,6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.9967600000000001,3.2,0.35,9.8,0
5852,1,5.3,0.47,0.1,1.3,0.036000000000000004,11.0,74.0,0.99082,3.48,0.54,11.2,0
5853,2,7.5,0.29,0.24,9.9,0.057999999999999996,25.0,115.0,0.99567,3.15,0.46,10.9,0
5854,2,6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.99416,3.15,0.41,9.2,0
5855,2,6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.99416,3.15,0.41,9.2,0
5856,2,5.8,0.32,0.23,1.5,0.033,39.0,121.0,0.9887,2.96,0.35,12.0,0
5857,3,5.8,0.3,0.23,1.5,0.034,37.0,121.0,0.9887100000000001,2.96,0.34,12.1,0
5858,3,3.8,0.31,0.02,11.1,0.036000000000000004,20.0,114.0,0.9924799999999999,3.75,0.44,12.4,0
5859,3,6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,0
5860,4,6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,0
5861,3,6.9,0.52,0.54,7.9,0.036000000000000004,23.0,169.0,0.99267,3.26,0.47,12.2,0
5862,3,7.0,0.55,0.05,8.0,0.036000000000000004,19.0,164.0,0.99269,3.26,0.46,12.2,0
5863,3,5.8,0.2,0.16,1.4,0.042,44.0,99.0,0.9891200000000001,3.23,0.37,12.2,0
5864,3,6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,0
5865,4,6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,0
5866,4,6.0,0.29,0.27,2.3,0.044000000000000004,20.0,117.0,0.9895,3.31,0.41,12.7,0
5867,3,5.7,0.22,0.29,3.5,0.04,27.0,146.0,0.9899899999999999,3.17,0.36,12.1,0
5868,2,7.1,0.46,0.23,13.7,0.045,44.0,192.0,0.9981,3.11,0.53,9.4,0
5869,3,6.6,0.21,0.3,9.9,0.040999999999999995,64.0,174.0,0.995,3.07,0.5,10.1,0
5870,2,6.9,0.42,0.2,15.4,0.043,57.0,201.0,0.9984799999999999,3.08,0.54,9.4,0
5871,3,5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,0
5872,3,5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,0
5873,3,5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,0
5874,3,5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,0
5875,4,5.2,0.31,0.2,2.4,0.027000000000000003,27.0,117.0,0.9888600000000001,3.56,0.45,13.0,0
5876,2,7.2,0.22,0.35,5.5,0.054000000000000006,37.0,183.0,0.99474,3.08,0.5,10.3,0
